time,open,high,low,close,ma5h,ma5l,ma10h,ma10l,ma50,BBL_20_2.0,BBM_20_2.0,BBU_20_2.0,BBB_20_2.0,BBP_20_2.0,trend,trendbbl,trendbbm,trendbbmdir,trendbbu,extremeSellD,extremeBuyD,extremeSellA,extremeBuyA,extremeSellB,extremeBuyB,extremeSellAll,extremeBuyAll,extremeSell,extremeBuy,tpwSell,tpwBuy,MHVSell,MHVBuy,CSASell,CSABuy,CSAKSell,CSAKBuy,momentumSell,momentumBuy,reEntySell,reEntyBuy
2016-09-18,1.115,1.11608,1.11497,1.11577,1.1230473333333333,1.1175653333333335,1.1248701818181819,1.1192290909090907,1.1194592278099689,1.1121675078050037,1.1201755,1.1281834921949963,1.4297745656812277,0.22493105058513863,0,0.0007115186195562062,0.0013093356693283376,-0.0013093356693283376,0.0014132077313411262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-19,1.11576,1.11978,1.11507,1.11771,1.1214586666666666,1.11635,1.1237034545454545,1.1182647272727273,1.1193906306409505,1.1120094428558784,1.1200855,1.1281615571441217,1.4420429769194634,0.35292947055673346,0,0.00024180315824640086,0.0011453958308716983,-0.0011453958308716983,0.0010617390029136198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-20,1.11771,1.12134,1.11495,1.1153,1.1208059999999997,1.1154493333333335,1.1229541818181819,1.117420909090909,1.11923021375307,1.111521923950169,1.1198635,1.1282050760498308,1.4897487148801403,0.2264605649616738,0,0.0005805358886701306,0.0008531232906568986,-0.0008531232906568986,5.801786959513944e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-21,1.1153,1.11966,1.1123,1.1189,1.1199973333333333,1.1140933333333334,1.1221058181818184,1.1162498181818183,1.1192172641941263,1.1115119370398974,1.1198564999999998,1.1282010629601023,1.4902914721845957,0.44268723211910055,0,0.0004473974564556116,0.0002847944702967231,-0.0002847944702967231,4.2132122245575054e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-22,1.1189,1.12573,1.11849,1.12081,1.1217966666666668,1.1154406666666667,1.1225218181818182,1.1163414545454546,1.1192797244218076,1.1121032735288812,1.120148,1.1281927264711187,1.4363684925775446,0.5411449663563328,1,0.0005409958179356522,0.00046475112537935903,5.5851291090980304e-05,1.0946244284659734e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-23,1.12081,1.12405,1.11938,1.12237,1.1229740000000001,1.1168486666666666,1.1226021818181817,1.1166756363636363,1.1194009116993837,1.112650140788194,1.120481,1.1283118592118062,1.3977674252050951,0.6206125629964135,2,0.001023752355439056,0.0005638341149063475,0.000551332591282927,0.00011298527732050978,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-25,1.12294,1.1241,1.12228,1.12373,1.1236366666666666,1.1189293333333334,1.1227423636363636,1.117567090909091,1.1195706798680354,1.1127249446545866,1.1206749999999999,1.1286250553454131,1.4187976613047075,0.6921370271819927,2,0.0005589717919378678,0.0007307232813931197,0.0007307232813931197,0.00038317549418320773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-26,1.12373,1.12792,1.12211,1.125,1.1252846666666665,1.120472666666667,1.123612,1.1183932727272727,1.1197835943830146,1.113381521675156,1.1211555,1.128929478324844,1.3867796795081602,0.7472672188777391,4,0.0006572926396286594,0.0008991815261663039,0.0008991815261663039,0.0005473084678639939,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-27,1.12501,1.12589,1.1191,1.1217,1.1258173333333332,1.1205353333333334,1.124103090909091,1.1186587272727273,1.119858747544465,1.114074209672528,1.1214505,1.1288267903274718,1.3154910230049193,0.5169122952679064,4,0.0012122102019855863,0.0008650207770453111,0.0008650207770453111,0.00036068957038171146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-28,1.1217,1.12369,1.1182,1.12233,1.1252013333333333,1.1198446666666666,1.1242403636363636,1.1188114545454546,1.1199556594054663,1.115046394530986,1.121815,1.128583605469014,1.2067240086848405,0.5380432869338941,1,0.0014947871477217767,0.0010169063402867273,0.0010169063402867273,0.0003063920153573152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-29,1.12233,1.12497,1.11968,1.12186,1.125148,1.1196666666666668,1.1246305454545455,1.1191741818181817,1.1200303394287814,1.1150294639854237,1.1216795,1.1283295360145762,1.1857283679654047,0.5135713550727018,2,0.0008878229421848127,0.0007089332914538282,0.0004673604831029188,0.00044055391271435873,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016-09-30,1.12187,1.12507,1.11533,1.12414,1.1250666666666667,1.1180186666666667,1.124877272727273,1.1186603636363637,1.120191502588437,1.1150233021951268,1.121696,1.1283686978048733,1.1897515556573668,0.6831343237374679,2,2.0709837306176482e-05,0.0004605219800131177,0.00021894917166220829,0.000259830163662933,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-02,1.12287,1.12442,1.12272,1.12328,1.124704,1.1192973333333331,1.1249096363636364,1.1194854545454547,1.1203126201339886,1.1152245252844588,1.121518,1.1278114747155412,1.1223136348308638,0.6399862619332474,2,0.00018599149019549177,0.00029418476051845666,-0.000264764591922928,0.0005285384467038634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-03,1.12328,1.12416,1.12052,1.12091,1.124488,1.119802,1.1248387272727272,1.1197692727272726,1.1203360467954009,1.1151532777998898,1.1214045000000001,1.1276557222001105,1.1148915846352172,0.46044773452531107,1,0.0002443515915595551,0.0002746004770399768,-0.00024518030844444816,0.0006319322394565674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-04,1.12093,1.12391,1.11379,1.12091,1.124304,1.1179686666666666,1.1246405454545454,1.11868,1.1203585547642088,1.115113719964395,1.1212469999999999,1.1273802800356048,1.0940105142943297,0.47252693517632816,0,9.935922759385374e-05,0.0004003392673456174,-0.0004003392673456174,0.0003823624194724262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-05,1.12091,1.12333,1.11897,1.12059,1.123912,1.118156,1.12437,1.1186180000000001,1.1203676310479653,1.1150724787575232,1.1210745000000002,1.1270765212424771,1.0707622450563188,0.45963859669711243,0,7.245686039447641e-05,0.0003954975607758371,-0.0003954975607758371,0.0005136986056497594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-06,1.12059,1.12103,1.11252,1.11418,1.1228626666666666,1.1162406666666667,1.1236943636363637,1.1173907272727273,1.120124978850006,1.113995172197409,1.120688,1.1273808278025907,1.1944141103662822,0.013807900639497482,0,0.0010031152799802046,0.0006390539730758427,-0.0006390539730758427,0.0005394341002584735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-07,1.11418,1.12051,1.11043,1.11986,1.1219093333333334,1.113816,1.1229799999999999,1.115960909090909,1.1201145875225549,1.1139899737090602,1.1204560000000001,1.12692202629094,1.1541776367728767,0.45391296190404123,0,0.0009707979493397412,0.0007056207888338495,-0.0007056207888338495,0.0006769586767906288,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-09,1.11815,1.12032,1.11799,1.11945,1.121153333333333,1.1147306666666665,1.1223658181818181,1.1161180000000002,1.1200885252667685,1.114016317500662,1.1201944999999998,1.1263726824993374,1.10305531750739,0.4397476523168813,0,2.8314667489204304e-05,0.0007851613443166094,-0.0007851613443166094,0.0008944350760855535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-10,1.11945,1.12003,1.11314,1.11405,1.1205566666666666,1.1141973333333333,1.1218001818181818,1.1154134545454546,1.1198517203543463,1.1137786242159262,1.1201425,1.1265063757840739,1.136261820986852,0.021321580848019613,0,0.00023701421170552184,0.00048682332132898853,-0.00048682332132898853,0.0006061664108271136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-11,1.11405,1.11405,1.10488,1.10573,1.1182253333333336,1.110954,1.1202138181818182,1.1132990909090907,1.1192979273992738,1.1108535108117108,1.1196404999999998,1.1284274891882888,1.5696090286639364,-0.2915396105493749,-4,0.002839663021451444,0.0007279648966728169,-0.0007279648966728169,0.0018240665136628476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-10-12,1.10574,1.10611,1.10044,1.10103,1.1138660000000002,1.1071700000000002,1.1173823636363636,1.1106465454545456,1.1185815380894983,1.1068501740176973,1.1188065,1.1307628259823028,2.1373358095975994,-0.2433930802117665,-8,0.006230135579945895,0.0012394597266620622,-0.0012394597266620622,0.0037749225836043454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-10-13,1.10103,1.10581,1.09855,1.10479,1.1104013333333331,1.1035613333333336,1.114841090909091,1.1079210909090909,1.1180406934585376,1.1049137835360134,1.118281,1.1316482164639867,2.390672194911054,-0.0046301163876186135,-8,0.00535329896945691,0.0016627361660357387,-0.0016627361660357387,0.002852552539922115,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-14,1.1048,1.10565,1.09705,1.09715,1.1078633333333334,1.1002446666666665,1.1126090909090909,1.1053623636363636,1.1172214505778106,1.1009707058203575,1.1171935000000002,1.1334162941796428,2.904204899087342,-0.11775732891784688,-10,0.0053181349047746185,0.0021870536182233558,-0.0021870536182233558,0.002345394462669237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-10-16,1.0969,1.09729,1.09653,1.09656,1.1035166666666667,1.0981506666666665,1.1091936363636365,1.103135818181818,1.116411197613975,1.0975464976743332,1.1159810000000001,1.134415502325667,3.3037304982193962,-0.026756829582529635,-10,0.006678846459452381,0.0025274805237990305,-0.0025274805237990305,0.002443981355969127,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2016-10-17,1.09656,1.10141,1.09638,1.10109,1.1020593333333333,1.0971140000000001,1.1070112727272727,1.1011958181818182,1.1158103663349956,1.0956430018679313,1.114917,1.1341909981320686,3.457476768596882,0.14130431306324914,-10,0.004844490951185998,0.003011204824419522,-0.003011204824419522,0.0010794926803585625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-18,1.10107,1.10263,1.097,1.09746,1.1018513333333333,1.0968506666666664,1.1054492727272727,1.0997792727272726,1.1150907441257802,1.0933550074389489,1.1136035000000002,1.1338519925610515,3.6365712861088024,0.10136538679791231,-10,0.0038225854217047717,0.0032168447105731524,-0.0032168447105731524,0.0004967993358239164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-10-19,1.09746,1.10048,1.0955,1.09744,1.1011586666666666,1.0963166666666666,1.103830909090909,1.0983721818181817,1.114398558081632,1.0915208720392053,1.1122255,1.1329301279607948,3.7230989508503,0.14294214733060645,-10,0.003765795975600561,0.0033689601257949064,-0.0033689601257949064,0.0011119342312850833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-20,1.09744,1.10392,1.09159,1.09293,1.101968,1.0946826666666667,1.1032021818181819,1.0965256363636364,1.1135566538431365,1.0889486272585414,1.110787,1.1326253727414586,3.93205407363583,0.09115543517352473,-10,0.004034099096738686,0.003708891707568829,-0.003708891707568829,0.001082035227517042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-21,1.09293,1.09295,1.08592,1.08818,1.099236,1.0915226666666666,1.100877090909091,1.0941281818181816,1.1125614909473274,1.0858239755166683,1.1090795,1.1323350244833317,4.1936623088483165,0.0506551569073465,-10,0.00522599019505865,0.004067975504295829,-0.004067975504295829,0.0005253471389855546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-23,1.08811,1.08843,1.08742,1.088,1.0952866666666665,1.08957,1.0982225454545456,1.0924983636363637,1.1115982952239027,1.0831882510758568,1.1073865,1.1315847489241433,4.3703348242268145,0.09942349422115532,-10,0.00529681640114088,0.0043570423452258256,-0.0043570423452258256,0.0009189412710074452,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-24,1.088,1.08996,1.08596,1.08729,1.0927126666666667,1.087728,1.096312,1.0909205454545454,1.110645028744534,1.0811183181058388,1.105544,1.1299696818941614,4.418762508622231,0.12633591809030653,-10,0.004338358969466549,0.00472751691246398,-0.00472751691246398,0.0020898527178035975,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2016-10-25,1.0873,1.0905,1.08511,1.08861,1.0911633333333335,1.0863386666666668,1.0947932727272727,1.0894514545454546,1.1097809099702385,1.0797474000543423,1.1038105,1.1278735999456577,4.360005625178904,0.184153329489392,-10,0.003179018797539457,0.004758324850651308,-0.004758324850651308,0.003282250767762007,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-26,1.0886,1.09464,1.08744,1.09095,1.0916593333333333,1.0864186666666666,1.0943056363636365,1.0886503636363638,1.109042442912582,1.078974619312271,1.1023125,1.1256503806877292,4.234349277129512,0.25656529930812755,-10,0.001983760639994947,0.004588950743114495,-0.004588950743114495,0.003826149487438646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-27,1.09095,1.09422,1.08826,1.0897,1.092634,1.0870486666666666,1.0939418181818181,1.088173090909091,1.1082839157395397,1.0784459993724862,1.100752,1.1230580006275137,4.052865791297905,0.25226397182182975,-10,0.0012056331774994433,0.004340783603780318,-0.004340783603780318,0.0042741663663496965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-28,1.08971,1.09917,1.0895,1.09824,1.095174,1.087936,1.094533818181818,1.0880716363636365,1.1078900366909303,1.0792601234697938,1.0996345,1.1200088765302063,3.705663387281181,0.4657780939227138,-10,0.0012448328911536244,0.0037879923178013586,-0.0037879923178013586,0.005018025682054228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2016-10-30,1.09896,1.09912,1.09756,1.0982,1.0969813333333334,1.0913713333333335,1.0951574545454545,1.0895607272727272,1.1075100352520704,1.079582997331656,1.0988355,1.1180880026683442,3.5041646667484088,0.4834956522030528,-9,0.00105406706006006,0.003157480380074351,-0.003157480380074351,0.00443007161148834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-10-31,1.09821,1.09826,1.09359,1.09706,1.0978913333333333,1.09271,1.0956885454545455,1.0903178181818183,1.1071002299480674,1.0810316163291813,1.0976955,1.1143593836708185,3.0361577816104037,0.48093181599938545,-7,0.0016409942129782529,0.0027792820516829853,-0.0027792820516829853,0.005049869461680734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-01,1.09708,1.1069,1.09599,1.10553,1.101164,1.0942833333333335,1.097830909090909,1.0915460000000001,1.1070386523030453,1.0830936890206089,1.0969995000000001,1.1109053109793914,2.5352447251600845,0.8067242900339355,-4,0.0032493365033920973,0.002398122617950582,-0.002398122617950582,0.006434421006011437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-02,1.10555,1.1123,1.10496,1.10939,1.1054193333333335,1.0982766666666668,1.100900909090909,1.0943250909090907,1.1071308620166516,1.083893450206165,1.0967665,1.109639549793835,2.3474549585230706,0.9903072776913223,-2,0.002645908954144849,0.0018839150949323535,-0.0018839150949323535,0.0042390000059027155,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-03,1.1094,1.11259,1.10596,1.10995,1.108566,1.1014900000000003,1.1036718181818184,1.0969398181818182,1.1072414164473712,1.0834043870558534,1.0969775,1.1105506129441465,2.474638348397581,0.9778749006724541,0,0.0011896140555424095,0.0010388368660985137,-0.0006540694611860687,0.0019604403365993672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-04,1.10994,1.11412,1.10798,1.11378,1.1113279999999999,1.1042793333333334,1.1062816363636363,1.0995847272727273,1.1074978314886508,1.082259739663732,1.097615,1.1129702603362681,2.7979319408477665,1.0263668490797035,2,0.0015077379157329984,0.000985923521872989,0.0005611284330873101,0.0029998259662784577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
2016-11-06,1.10637,1.10994,1.10566,1.10945,1.1116966666666666,1.1056006666666667,1.1076921818181817,1.1014074545454546,1.1075743871165469,1.081933095539257,1.097848,1.1137629044607429,2.8992910604642814,0.8645010885430883,4,0.001358345053742105,0.0009858044175523606,0.0009858044175523606,0.0028909697903061193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-07,1.10946,1.11103,1.10274,1.1049,1.11165,1.105144,1.1089474545454545,1.1023256363636365,1.1074695091904079,1.0820326527503779,1.0982355,1.114438347249622,2.9507054269547957,0.7056582987337464,4,0.000393834656396419,0.001146383966839526,0.001146383966839526,0.0013186391997332958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2016-11-08,1.10489,1.10669,1.10047,1.10177,1.1098813333333335,1.1034806666666666,1.1091156363636365,1.1025529090909092,1.1072459990260781,1.0822418345032851,1.098496,1.1147501654967147,2.9593490548376633,0.6007126450343369,4,0.00028534085758780137,0.0008024403618640541,0.0008024403618640541,0.0008862497072736897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-09,1.10178,1.12995,1.0907,1.09196,1.1162400000000001,1.09886,1.1132861818181818,1.1007818181818183,1.106646548083879,1.081590718312757,1.0980395,1.114488281687243,2.9960273172764644,0.315199079311903,3,0.0007949594588214648,0.0010057301168511223,0.00017459372673256368,0.0005147245729322236,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-10,1.09193,1.09537,1.08649,1.08873,1.1099146666666668,1.0938533333333333,1.1106098181818183,1.0982234545454546,1.1059439383550995,1.0806599635544694,1.0976029999999999,1.1145460364455304,3.0872795437932523,0.2381520122285827,0,0.0014621789802489182,0.0010502935478912123,-0.000575896207794302,0.00028674778343695806,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-11,1.08873,1.09234,1.08303,1.08516,1.1038293333333333,1.089126,1.1074507272727272,1.0952372727272728,1.1051288819490173,1.0791980237481311,1.096989,1.1147799762518689,3.243601577020166,0.16755618599745198,-4,0.002213363769627774,0.0013724956812296574,-0.0013724956812296574,0.0002617187159985601,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
2016-11-13,1.0833,1.08401,1.08191,1.08226,1.0961406666666667,1.0855339999999998,1.1028847272727271,1.0922394545454546,1.1042320630490559,1.0776014834784589,1.0964555,1.1153095165215412,3.439084672664084,0.12354175345658248,-8,0.0028321978593880415,0.001443258707358508,-0.001443258707358508,0.0006849146876752865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-14,1.08226,1.08258,1.07091,1.07455,1.0897766666666666,1.079664,1.0984749090909092,1.0874976363636362,1.103068060576544,1.0748960313249938,1.095774,1.1166519686750063,3.81063406779249,-0.008286996938742798,-8,0.0039900005751586365,0.001667280277103278,-0.001667280277103278,0.0016786765793956882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-15,1.07454,1.08166,1.07141,1.07244,1.0847133333333334,1.0759313333333334,1.0944381818181819,1.0834658181818182,1.1018669601617777,1.0719682659387746,1.094996,1.1180237340612256,4.2059941883304575,0.010242737300405619,-10,0.005234390120154031,0.0018178798935108986,-0.0018178798935108986,0.0024321216191489636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-16,1.07244,1.07595,1.06661,1.07062,1.0809659999999999,1.0718846666666666,1.0899256363636363,1.0791894545454546,1.1006415891750412,1.0689740297210308,1.0941625,1.119350970278969,4.6041552838758575,0.03267308932895691,-10,0.005516979600730054,0.0020927386675374526,-0.0020927386675374526,0.0024155898344644378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-17,1.07062,1.07455,1.06199,1.0622,1.0780466666666666,1.0676233333333334,1.0858525454545453,1.074825272727273,1.0991340758740593,1.0641080760773176,1.0928419999999999,1.1215759239226821,5.258568745103549,-0.033202497550488784,-10,0.007345198388514884,0.0026780495424240103,-0.0026780495424240103,0.003174844667876986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-11-18,1.06219,1.06428,1.05692,1.05866,1.0728900000000001,1.0630746666666666,1.0805556363636364,1.0703332727272727,1.0975468572123317,1.0588519253333712,1.0912275,1.1236030746666288,5.933790097230645,-0.002964045199931847,-10,0.009491474472567263,0.003445389854409453,-0.003445389854409453,0.0037951304734933355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2016-11-20,1.05922,1.05944,1.05788,1.0583,1.0674353333333333,1.060512,1.0752287272727272,1.066848909090909,1.0960077647726323,1.0542358168808366,1.0896575,1.1250791831191633,6.501434279883979,0.05736857711547738,-10,0.009299030637923256,0.004122946591659016,-0.004122946591659016,0.00312114052895196,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-21,1.0583,1.06491,1.05829,1.06374,1.0653466666666664,1.0589546666666667,1.0717554545454546,1.0642134545454545,1.0947423622325292,1.0510217341586576,1.0879325,1.1248432658413423,6.785488224929827,0.17228396040345817,-10,0.007408273305921198,0.0044991537029476225,-0.0044991537029476225,0.0015234171608492497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-22,1.06374,1.06579,1.05836,1.06332,1.064668,1.0582953333333334,1.069624727272727,1.06218,1.0935101127332143,1.0481055745478454,1.0861885,1.1242714254521546,7.01221297263866,0.19975389589317755,-10,0.005823327202912232,0.0046248536009860786,-0.0046248536009860786,0.0007180628823264534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
2016-11-23,1.06332,1.06436,1.05263,1.05419,1.06419,1.056276,1.067771818181818,1.0596161818181817,1.09196814752799,1.0438819107264603,1.0840450000000001,1.12420808927354,7.409856467866156,0.1283278933467253,-10,0.006804402575096735,0.005159521243650822,-0.005159521243650822,0.0005647087037787824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-24,1.05419,1.05852,1.0518,1.05601,1.0624446666666667,1.054604,1.0653658181818182,1.0574541818181817,1.09055802409552,1.0409067000651182,1.081569,1.1222312999348818,7.51913191574126,0.18571625263534902,-10,0.006879948638170874,0.005860493029199332,-0.005860493029199332,0.0018147191509072513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-25,1.05601,1.06273,1.05384,1.05901,1.0624866666666668,1.0539533333333333,1.064188727272727,1.0562105454545454,1.0893208466800093,1.0393634622322099,1.07905,1.1187365377677903,7.3558292512469645,0.24752143765656684,-10,0.004332730996925771,0.006586476252690265,-0.006586476252690265,0.004872503156555852,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-27,1.06111,1.06111,1.05945,1.06091,1.0617693333333333,1.055442,1.063078,1.0562972727272728,1.0882066958298129,1.0388379419492741,1.0765980000000002,1.1143580580507262,7.014699646613873,0.2922672685126008,-10,0.001988207400011932,0.006885431091221306,-0.006885431091221306,0.007027891297335498,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-28,1.06089,1.06856,1.05636,1.06189,1.0637886666666667,1.0558233333333333,1.0636954545454547,1.0560396363636364,1.0871746685423693,1.0398617207406504,1.0740034999999999,1.1081452792593494,6.357852513394877,0.32260004805281645,-10,0.0014911212803706553,0.007011299085743605,-0.007011299085743605,0.00948898072823734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-29,1.06188,1.06542,1.05649,1.06472,1.0645766666666665,1.0563813333333334,1.0638763636363635,1.0559919999999998,1.0862940933054137,1.041574299491531,1.071767,1.101959700508469,5.634191108416103,0.38329960749911834,-10,0.0026324331645246613,0.006764670680866169,-0.006764670680866169,0.011157129155363488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-11-30,1.06472,1.06666,1.05527,1.05898,1.0657073333333333,1.0562753333333332,1.0644487272727272,1.0558225454545453,1.0852229523914758,1.0429445031337707,1.0694709999999998,1.095997496866229,4.960676234555047,0.3022543260630109,-10,0.0029624414607529737,0.0066345581330673475,-0.0066345581330673475,0.010992466402589551,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-01,1.05903,1.06688,1.05846,1.06621,1.0663686666666667,1.0570013333333332,1.0650178181818182,1.0562630909090909,1.0844773464153397,1.0456818291089722,1.067693,1.0897041708910278,4.123127320499015,0.4663125599419065,-10,0.003940125409001238,0.005887156286916606,-0.005887156286916606,0.011152644851255555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-02,1.06621,1.06898,1.06253,1.06632,1.0674533333333334,1.058776,1.0658334545454544,1.0574330909090908,1.0837652936147382,1.0474237117261573,1.066411,1.0853982882738427,3.560970071359478,0.49760365991479083,-8,0.0042903997081678025,0.0050054805210151265,-0.0050054805210151265,0.009693522310604163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-04,1.06262,1.0627,1.05055,1.05675,1.06592,1.056352,1.0654332727272728,1.0563478181818182,1.0827058703357288,1.0484007433755371,1.0648119999999999,1.0812232566244626,3.0824702622552613,0.2543759084242668,-6,0.0025985814914697425,0.004362645747838956,-0.004362645747838956,0.007797966877641005,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-05,1.05675,1.07963,1.05374,1.07564,1.0704206666666667,1.0553786666666667,1.0681674545454547,1.0559845454545453,1.0824287773813865,1.0498769566016986,1.064336,1.0787950433983013,2.7170072981279216,0.8908972291115724,-5,0.002340857025646459,0.003147168843878778,-0.003147168843878778,0.006092345308558844,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2016-12-06,1.07564,1.07853,1.06986,1.07186,1.0736073333333331,1.0599619999999998,1.070424,1.058532,1.082014315523293,1.0513640725992337,1.0638159999999999,1.076267927400766,2.340992690609311,0.8230022044420694,-4,0.0028245289171913157,0.002435016681379687,-0.002435016681379687,0.004588337671878162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
